"battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y"
93.129602,15.74912071,93.129602,15.75625515,93.129602,0.508400023,93.129602,0.5545809269,
93.632841,15.74912071,93.632841,15.75454235,93.632841,0.545599997,93.632841,0.5468491316,
94.124024,15.75878811,94.124024,15.75625896,94.124024,0.508400023,94.124024,0.5411483049,
94.627183,15.75878811,94.627183,15.75443268,94.627183,0.6075999737,94.627183,0.5299142003,
95.130372,15.72011662,95.130372,15.75392818,95.130372,0.5703999996,95.130372,0.5323364735,
95.633815,15.76845646,95.633815,15.75178146,95.633815,0.5952000022,95.633815,0.53748101,
96.136781,15.76845646,96.136781,15.75168896,96.136781,0.5207999945,96.136781,0.5410686731,
96.640003,15.76845646,96.640003,15.74640274,96.640003,0.5580000281,96.640003,0.5524115562,
97.143183,15.76845646,97.143183,15.74317169,97.143183,0.5580000281,97.143183,0.5589034557,
97.64662,15.69111252,97.64662,15.71285439,97.64662,0.8927999735,97.64662,0.8458371758,
98.149616,15.68144512,98.149616,15.70615673,98.149616,0.706799984,98.149616,0.7904548645,
98.640717,15.72978497,98.640717,15.70782661,98.640717,0.6696000099,98.640717,0.7160614133,
99.144032,15.66210842,99.144032,15.70863152,99.144032,0.5952000022,99.144032,0.6871286631,
99.647184,15.66210842,99.647184,15.70800495,99.647184,0.5580000281,99.647184,0.6645075083,
100.150376,15.73945236,100.150376,15.70589352,100.150376,0.5952000022,100.150376,0.651473999,
100.653666,15.71044827,100.653666,15.70732117,100.653666,0.5580000281,100.653666,0.6248890758,
101.156885,15.70078087,101.156885,15.70755863,101.156885,0.5952000022,101.156885,0.616566062,
101.659978,15.72978497,101.659978,15.70551205,101.659978,0.6571999788,101.659978,0.6186468005,
102.163171,15.71044827,102.163171,15.70542145,102.163171,0.5827999711,102.163171,0.6192389131,
102.654379,15.72978497,102.654379,15.70418835,102.654379,0.545599997,102.654379,0.5717645288,
103.157538,15.74912071,103.157538,15.70992661,103.157538,0.4959999919,103.157538,0.5336928964,
103.660707,15.69111252,103.660707,15.71302319,103.660707,0.545599997,103.660707,0.5217242837,
104.163949,15.73945236,104.163949,15.71351147,104.163949,0.5952000022,104.163949,0.5221629739,
104.655197,15.69111252,104.655197,15.71498013,104.655197,0.4215999842,104.655197,0.5107839108,
105.158372,15.73945236,105.158372,15.71387196,105.158372,0.533199966,105.158372,0.5111405253,
105.661668,15.72011662,105.661668,15.7135849,105.661668,0.4959999919,105.661668,0.5036355257,
106.164776,15.69111252,106.164776,15.70973396,106.164776,0.5827999711,106.164776,0.5071200728,
106.667908,15.69111252,106.667908,15.70594883,106.667908,0.545599997,106.667908,0.5176813602,
107.171218,15.61376858,107.171218,15.70136738,107.171218,0.4712000191,107.171218,0.5334250331,
107.662432,15.72978497,107.662432,15.69793224,107.662432,0.6447999477,107.662432,0.5549314618,
108.165667,15.63310528,108.165667,15.66476059,108.165667,1.004399896,108.165667,0.8384921551,
108.668763,15.64277267,108.668763,15.65896511,108.668763,0.6696000099,108.668763,0.7780747414,
109.171976,15.66210842,109.171976,15.65873432,109.171976,0.6696000099,109.171976,0.7153789997,
109.67518,15.65244102,109.67518,15.659688,109.67518,0.5952000022,109.67518,0.6669158936,
110.17762,15.68144512,110.17762,15.66280365,110.17762,0.5207999945,110.17762,0.6380088925,
110.6696,15.65244102,110.6696,15.6629343,110.6696,0.5703999996,110.6696,0.6107715964,
111.171962,15.71044827,111.171962,15.66471767,111.171962,0.5703999996,111.171962,0.6004762053,
111.67515,15.64277267,111.67515,15.6659956,111.67515,0.5952000022,111.67515,0.5952738523,
112.178335,15.63310528,112.178335,15.66496754,112.178335,0.6324000359,112.178335,0.5851134658,
112.681794,15.62343693,112.681794,15.66404915,112.681794,0.6696000099,112.681794,0.5993666649,
113.184786,15.66210842,113.184786,15.66471291,113.184786,0.4712000191,113.184786,0.5606996417,
113.687914,15.70078087,113.687914,15.66665745,113.687914,0.4959999919,113.687914,0.5185497999,
114.191128,15.66210842,114.191128,15.66935253,114.191128,0.4712000191,114.191128,0.5035266876,
114.682341,15.71044827,114.682341,15.6722517,114.682341,0.533199966,114.682341,0.4989874363,
115.185543,15.70078087,115.185543,15.67564487,115.185543,0.508400023,115.185543,0.4853720665,
115.688756,15.67177677,115.688756,15.67776203,115.688756,0.3967999816,115.688756,0.4750834107,
116.191978,15.63310528,116.191978,15.67487049,116.191978,0.4215999842,116.191978,0.4794617295,
116.695159,15.67177677,116.695159,15.67368031,116.695159,0.5207999945,116.695159,0.4901814461,
117.194424,15.60410118,117.194424,15.66733551,117.194424,0.458799988,117.194424,0.497081995,
117.69359,15.67177677,117.69359,15.66548634,117.69359,0.5207999945,117.69359,0.5142056346,
118.196818,15.71044827,118.196818,15.66141987,118.196818,0.5952000022,118.196818,0.5333803892,
118.699899,15.55576134,118.699899,15.63609123,118.699899,1.066399932,118.699899,0.7881435156,
119.191122,15.58476543,119.191122,15.62774754,119.191122,0.6200000048,119.191122,0.7394928932,
119.694423,15.61376858,119.694423,15.63124561,119.694423,0.6075999737,119.694423,0.6810036302,
120.196815,15.64277267,120.196815,15.63493538,120.196815,0.5703999996,120.196815,0.6389977336,
120.699914,15.58476543,120.699914,15.63654709,120.699914,0.533199966,120.699914,0.612573266,
121.203119,15.63310528,121.203119,15.63483715,121.203119,0.5827999711,121.203119,0.5932833552,
121.706457,15.64277267,121.706457,15.63277626,121.706457,0.5952000022,121.706457,0.5905672312,
122.209585,15.58476543,122.209585,15.6330471,122.209585,0.533199966,122.209585,0.5725165606,
122.712771,15.63310528,122.712771,15.63473415,122.712771,0.5952000022,122.712771,0.5812098384,
123.215922,15.64277267,123.215922,15.63297939,123.215922,0.5703999996,123.215922,0.579097271,
123.707104,15.64277267,123.707104,15.63365555,123.707104,0.4959999919,123.707104,0.5509054065,
124.210375,15.63310528,124.210375,15.63485909,124.210375,0.4959999919,124.210375,0.515860498,
124.713762,15.67177677,124.713762,15.63851357,124.713762,0.5207999945,124.713762,0.4880934656,
125.21682,15.64277267,125.21682,15.64037514,125.21682,0.458799988,125.21682,0.4842428863,
125.707964,15.61376858,125.707964,15.64277744,125.707964,0.4959999919,125.707964,0.47318241,
