"battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y"
110.20838,11.00214767,110.20838,10.96689415,110.20838,18.75021935,110.20838,19.05066109,
110.711585,10.828125,110.711585,10.9265461,110.711585,19.55507851,110.711585,19.26425362,
111.213979,10.828125,111.213979,10.89229202,111.213979,19.3166008,111.213979,19.24492264,
111.717221,11.02148438,111.717221,10.88172722,111.717221,19.91279221,111.717221,19.45363426,
112.220381,10.87646484,112.220381,10.86630249,112.220381,17.37898064,112.220381,19.30373001,
112.711539,10.92480469,112.711539,10.85459709,112.711539,18.80983925,112.711539,19.14009094,
113.214758,10.63476562,113.214758,10.83003998,113.214758,19.34641075,113.214758,19.25428009,
113.717997,11.01181602,113.717997,10.85992527,113.717997,17.58764648,113.717997,18.41690254,
114.221173,11.15683556,114.221173,10.92020416,114.221173,13.53354454,114.221173,16.3471756,
114.724381,11.07949162,114.724381,10.98278427,114.724381,13.32487774,114.724381,14.73689938,
115.223566,11.14716721,115.223566,11.01404667,115.223566,14.1595459,115.223566,14.74775124,
115.726826,11.03115177,115.726826,11.0239706,115.726826,14.09992695,115.726826,14.66517162,
116.230221,11.07949162,116.230221,11.03863811,116.230221,14.6663084,116.230221,14.55826569,
116.733157,11.14716721,116.733157,11.05173302,116.733157,14.39802265,116.733157,14.41642761,
117.236348,11.08915997,117.236348,11.05904102,117.236348,13.9806881,117.236348,14.34935093,
117.739644,11.11816406,117.739644,11.05891132,117.739644,14.2489748,117.739644,14.20052338,
118.242777,11.14716721,118.242777,11.06874371,118.242777,14.4576416,118.242777,14.09884548,
118.733991,11.2341795,118.733991,11.06864643,118.733991,13.8614502,118.733991,14.15548897,
119.234777,11.04082012,119.234777,11.06810856,119.234777,14.84516621,119.234777,14.18636513,
119.735624,10.97314453,119.735624,11.07141113,119.735624,14.81535625,119.735624,14.09425449,
120.23879,10.7991209,120.23879,10.96843624,120.23879,20.59841347,120.23879,17.50733948,
120.741944,10.93447208,120.741944,10.9129591,120.741944,20.00222206,120.741944,18.28848076,
121.24511,10.63476562,121.24511,10.85206795,121.24511,19.34641075,121.24511,18.94753456,
121.748432,10.77978516,121.748432,10.84048748,121.748432,18.51174355,121.748432,18.83795357,
122.239573,11.05048752,122.239573,10.83475685,122.239573,18.24345589,122.239573,18.66135406,
122.742841,10.87646484,122.742841,10.78896046,122.742841,16.93183708,122.742841,18.83215904,
123.245982,10.78945255,123.245982,10.78926563,123.245982,19.58488655,123.245982,18.68535805,
123.749161,10.77011681,123.749161,10.7670927,123.749161,19.6146965,123.749161,18.60956764,
124.252378,10.87646484,124.252378,10.78452969,124.252378,15.05383301,124.252378,17.70502281,
124.743582,11.05048752,124.743582,10.83880043,124.743582,15.76926231,124.743582,16.86795807,
125.246796,10.58642578,125.246796,10.84075737,125.246796,18.51174355,125.246796,17.28981972,
125.750005,10.64443302,125.750005,10.81791782,125.750005,19.79355431,125.750005,18.43350792,
126.251508,10.86679649,126.251508,10.79331779,126.251508,18.54155159,126.251508,18.91127586,
126.755563,10.78945255,126.755563,10.78255749,126.755563,20.27050781,126.755563,19.05758095,
127.258841,10.75078106,127.258841,10.77357674,127.258841,19.46564865,127.258841,19.5137043,
127.761983,10.89580059,127.761983,10.76251888,127.761983,21.16479492,127.761983,19.25900459,
128.253205,10.86679649,128.253205,10.75875759,128.253205,17.40878868,128.253205,18.95165443,
128.756372,10.71210861,128.756372,10.77019787,128.756372,17.46840668,128.756372,18.50749969,
129.259555,10.89580059,129.259555,10.78206062,129.259555,17.97517204,129.259555,18.3363533,
129.758795,10.98281193,129.758795,10.77924061,129.758795,17.97517204,129.758795,18.28421021,
130.261972,10.77011681,130.261972,10.78335857,130.261972,16.96164513,130.261972,18.10219765,
130.765162,10.53808594,130.765162,10.65480042,130.765162,23.72841835,130.765162,22.37132454,
131.268382,10.37372971,131.268382,10.59025192,131.268382,25.99394417,131.268382,23.63698769,
131.771656,10.64443302,131.771656,10.53144836,131.771656,24.0563221,131.771656,23.90239716,
132.274758,10.55742168,132.274758,10.50392723,132.274758,22.89374924,132.274758,23.95619583,
132.765189,10.57675743,132.765189,10.47459698,132.765189,24.38422775,132.765189,24.05646515,
133.268373,10.19003868,133.268373,10.4473753,133.268373,24.08613205,133.268373,24.21541786,
133.771537,10.31572247,133.771537,10.4394846,133.771537,23.54956055,133.771537,24.2999382,
134.274745,10.61542892,134.274745,10.44758701,134.274745,20.95612717,134.274745,23.41640091,
134.777989,10.08369064,134.777989,10.46397018,134.777989,22.44660568,134.777989,22.40789032,
135.281189,10.78945255,135.281189,10.5337429,135.281189,16.09716797,135.281189,20.17458153,
135.7844,10.73144531,135.7844,10.60785675,135.7844,17.91555023,135.7844,19.03701591,
136.275621,10.66376877,136.275621,10.64164352,136.275621,18.21364594,136.275621,18.92962646,
136.778751,10.44140625,136.778751,10.65379715,136.778751,19.79355431,136.778751,18.83791351,
137.281953,10.52841759,137.281953,10.6666317,137.281953,20.15126991,137.281953,18.8107872,
137.785199,10.66376877,137.785199,10.67299747,137.785199,18.86945724,137.785199,18.90911293,
138.288428,10.75078106,138.288428,10.68025589,138.288428,18.83964729,138.288428,18.7235527,
138.790768,10.48974609,138.790768,10.69210243,138.790768,18.6607914,138.790768,18.66234207,
139.281969,10.63476562,139.281969,10.68609142,139.281969,19.79355431,139.281969,18.80889511,
139.785107,10.56708908,139.785107,10.67770767,139.785107,18.8992672,139.785107,18.74871635,
140.288431,10.56708908,140.288431,10.68595982,140.288431,18.4223156,140.288431,18.59043503,
140.791646,10.12236309,140.791646,10.6432209,140.791646,30.19709396,140.791646,20.34388733,
141.294804,10.26738262,141.294804,10.56570053,141.294804,24.50346565,141.294804,22.39571381,
141.7979,10.51874924,141.7979,10.5339241,141.7979,23.46013069,141.7979,22.95217896,
142.289102,10.48007774,142.289102,10.52445793,142.289102,22.86393929,142.289102,22.93099403,
