"battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y"
88.548918,16.30019379,88.548918,16.41910934,88.548918,0,88.548918,0.01459843852,
89.052127,16.19384766,89.052127,16.35648727,89.052127,0.334800005,89.052127,0.1402564645,
89.555437,16.21318245,89.555437,16.3000946,89.555437,0.123999998,89.555437,0.1369796693,
90.058589,16.21318245,90.058589,16.2627449,90.058589,0.123999998,90.058589,0.1184938475,
90.560941,16.18417931,90.560941,16.23728371,90.560941,0.0991999954,90.560941,0.09617353976,
91.064087,16.19384766,91.064087,16.21585274,91.064087,0.0991999954,91.064087,0.0779748857,
91.567353,16.21318245,91.567353,16.20077133,91.567353,0.07440000027,91.567353,0.08036196977,
92.070583,16.11650276,92.070583,16.1925087,92.070583,0.0495999977,92.070583,0.08780616522,
92.572939,16.2035141,92.572939,16.18592262,92.572939,0.0991999954,92.572939,0.08623779565,
93.076132,16.2035141,93.076132,16.17778206,93.076132,0.07440000027,93.076132,0.09053779393,
93.567344,16.18417931,93.567344,16.17358971,93.567344,0.06199999899,93.567344,0.08075635135,
94.07055,16.15517426,94.07055,16.17128372,94.07055,0.06199999899,94.07055,0.0726230517,
94.572939,16.19384766,94.572939,16.16596413,94.572939,0.07440000027,94.572939,0.07843770087,
95.076232,16.19384766,95.076232,16.15932846,95.076232,0.0495999977,95.076232,0.07480426133,
95.57942,16.10683441,95.57942,16.15681458,95.57942,0,95.57942,0.0592808947,
96.08171,16.15517426,96.08171,16.15481186,96.08171,0.0991999954,96.08171,0.05491102487,
96.572901,16.15517426,96.572901,16.15349579,96.572901,0.06199999899,96.572901,0.06121098623,
97.076191,16.13583946,97.076191,16.15162086,97.076191,0.1115999967,97.076191,0.0689285174,
97.579451,16.12617111,97.579451,16.14638138,97.579451,0.0495999977,97.579451,0.07872698456,
98.081736,16.14550781,98.081736,16.14448357,98.081736,0.06199999899,98.081736,0.07241200656,
98.584937,16.10683441,98.584937,16.13895798,98.584937,0.07440000027,98.584937,0.0707198903,
99.088122,16.06816292,99.088122,16.13721657,99.088122,0.0495999977,99.088122,0.05831058323,
99.590565,16.15517426,99.590565,16.13561821,99.590565,0.03720000014,99.590565,0.06502760202,
100.093711,16.08749962,100.093711,16.13240051,100.093711,0.01239999942,100.093711,0.06778916717,
100.584952,16.12617111,100.584952,16.12669373,100.584952,0.07440000027,100.584952,0.06478036195,
101.088164,16.09716797,101.088164,16.12481689,101.088164,0.06199999899,101.088164,0.06023739651,
101.590588,16.11650276,101.590588,16.12475395,101.590588,0.01239999942,101.590588,0.05870165676,
102.093761,16.11650276,102.093761,16.12390137,102.093761,0.0991999954,102.093761,0.05394877866,
102.596925,16.13583946,102.596925,16.12038803,102.596925,0.06199999899,102.596925,0.05256760493,
103.099439,16.14550781,103.099439,16.11706543,103.099439,0.02479999885,103.099439,0.05454141647,
103.590638,16.08749962,103.590638,16.10696411,103.590638,0.3967999816,103.590638,0.1581735313,
104.093744,16.01982307,104.093744,16.08260345,104.093744,0.6696000099,104.093744,0.4082672894,
104.59698,15.93281174,104.59698,16.0568924,104.59698,0.8431999683,104.59698,0.5933241248,
105.099391,16.02949142,105.099391,16.03834724,105.099391,0.706799984,105.099391,0.6819461584,
105.602577,16.02949142,105.602577,16.02272415,105.602577,0.8679999709,105.602577,0.7355268002,
106.105772,16.00048828,106.105772,16.0135994,106.105772,0.7935999632,106.105772,0.76042068,
106.608158,16.03915977,106.608158,16.00554085,106.608158,0.7935999632,106.608158,0.7703570127,
107.111345,16.03915977,107.111345,15.99663448,107.111345,0.7687999606,107.111345,0.7851685882,
107.610556,15.99081993,107.610556,15.99478817,107.610556,0.7191999555,107.610556,0.758030355,
108.112992,15.97148418,108.112992,15.98662663,108.112992,0.6200000048,108.112992,0.7493980527,
108.604173,16.01982307,108.604173,15.98814201,108.604173,0.7935999632,108.604173,0.7379648685,
109.107423,15.99081993,109.107423,15.98587799,109.107423,0.6571999788,109.107423,0.6841363907,
109.608128,15.95214748,109.608128,15.95993328,109.608128,1.091199994,109.608128,0.943754971,
110.108961,15.91347599,110.108961,15.9458828,110.108961,0.9547999501,110.108961,0.9822494984,
110.612208,15.92314434,110.612208,15.93482971,110.612208,1.016800046,110.612208,0.9961721301,
111.114826,15.82646465,111.114826,15.92555046,111.114826,0.8927999735,111.114826,1.011588454,
111.605812,15.90380764,111.605812,15.92189121,111.605812,0.9175999761,111.605812,0.9968545437,
