battery_status->voltage_v_x,battery_status->voltage_v_y,battery_status->voltage_filtered_v_x,battery_status->voltage_filtered_v_y,battery_status->current_a_x,battery_status->current_a_y,battery_status->current_filtered_a_x,battery_status->current_filtered_a_y
123.387883,13.95087814,123.387883,13.60326862,123.387883,9.386799812,123.387883,10.08732986
123.890388,13.66083908,123.890388,13.54175091,123.890388,10.80039978,123.890388,10.51470852
124.391915,13.59316349,124.391915,13.58274651,124.391915,9.337199211,124.391915,10.0615139
124.882356,13.5351553,124.882356,13.56256771,124.882356,10.08119965,124.882356,10.30079174
125.387961,13.37080002,125.387961,13.56951809,125.387961,9.163599968,125.387961,10.08579254
125.890388,13.46747971,125.890388,13.56423378,125.890388,10.14319992,125.890388,10.21426201
126.391906,13.09042931,126.391906,13.55163383,126.391906,12.02799988,126.391906,10.26756763
126.894314,13.28378868,126.894314,13.53135109,126.894314,10.75079918,126.894314,10.60962677
127.384725,13.32246017,127.384725,13.43566132,127.384725,13.08199978,127.384725,11.54899216
127.886426,13.62216759,127.886426,13.40799809,127.886426,10.30440044,127.886426,11.5513916
128.388688,13.48681545,128.388688,13.41184616,128.388688,10.56479931,128.388688,11.15679073
128.891052,13.37080002,128.891052,13.40844059,128.891052,10.22999954,128.891052,11.11908436
129.393175,13.92187405,129.393175,13.42200565,129.393175,9.11400032,129.393175,10.6848402
129.895125,13.61249924,129.895125,13.43407631,129.895125,10.36639977,129.895125,10.95526123
130.396737,13.5254879,130.396737,13.50515079,130.396737,8.729599953,130.396737,10.09211254
130.89916,13.39013577,130.89916,13.47497845,130.89916,10.86240005,130.89916,10.59891987
131.401466,13.70917892,131.401466,13.4855814,131.401466,9.796000481,131.401466,10.29536819
131.903098,13.54482365,131.903098,13.52073097,131.903098,9.287599564,131.903098,9.990694046
132.4054,13.02275372,132.4054,13.51947212,132.4054,10.65159988,132.4054,10.05548477
132.907044,13.63183498,132.907044,13.52831173,132.907044,11.13519955,132.907044,10.12889862
133.40953,13.26445293,133.40953,13.52937222,133.40953,9.498399734,133.40953,10.3759985
133.911826,13.31279278,133.911826,13.51346779,133.911826,10.14319992,133.911826,10.27799511
134.413639,13.91220665,134.413639,13.53429031,134.413639,10.60200024,134.413639,9.957435608
134.915886,13.84453106,134.915886,13.55625343,134.915886,9.572799683,134.915886,9.846212387
135.417537,13.56415939,135.417537,13.54359722,135.417537,9.11400032,135.417537,9.783982277
135.920218,14.01855373,135.920218,13.59357071,135.920218,8.878399849,135.920218,9.526328087
136.421514,13.86386681,136.421514,13.60276604,136.421514,8.692399979,136.421514,9.628272057
136.923924,13.8735342,136.923924,13.56396294,136.923924,10.89960003,136.923924,9.806902885
137.425482,13.94121075,137.425482,13.5353508,137.425482,9.597599983,137.425482,10.4106102
137.915883,13.39980412,137.915883,13.54151344,137.915883,9.423999786,137.915883,10.27009106
138.418378,13.58349514,138.418378,13.55403996,138.418378,8.977600098,138.418378,10.00264454
138.919929,13.57382774,138.919929,13.59574699,138.919929,9.126399994,138.919929,9.66864872
139.422378,13.1291008,139.422378,13.60929108,139.422378,11.68079948,139.422378,9.469477654
139.924225,13.58349514,139.924225,13.60741425,139.924225,10.86240005,139.924225,9.772191048
140.426267,13.36113262,140.426267,13.61198139,140.426267,10.14319992,140.426267,9.828876495
140.927907,13.8735342,140.927907,13.5751524,140.927907,8.866000175,140.927907,10.08102036
141.430392,13.1291008,141.430392,13.57891941,141.430392,12.84640026,141.430392,10.51978207
141.932641,13.68017483,141.932641,13.55546474,141.932641,8.92800045,141.932641,10.42335987
142.434344,13.66083908,142.434344,13.54930973,142.434344,10.58959961,142.434344,10.74563503
142.924804,13.80585861,142.924804,13.56081104,142.924804,8.903199196,142.924804,10.59984207
143.426264,13.9315424,143.426264,13.56671238,143.426264,9.46119976,143.426264,10.58936691
143.928793,13.21611309,143.928793,13.55795002,143.928793,10.44079971,143.928793,10.45502472
144.431133,13.97988224,144.431133,13.5881443,144.431133,8.841199875,144.431133,10.24945068
144.932634,13.95087814,144.932634,13.60786247,144.932634,8.866000175,144.932634,9.939819336
145.435181,13.68984318,145.435181,13.61288071,145.435181,9.126399994,145.435181,10.05910683
145.936734,13.86386681,145.936734,13.64497948,145.936734,8.965199471,145.936734,9.877308846
146.439166,13.85419846,146.439166,13.63495159,146.439166,7.998000145,146.439166,10.09540749
146.939966,13.65117168,146.939966,13.61633205,146.939966,10.49040031,146.939966,10.35803413
147.443123,13.62216759,147.443123,13.63188076,147.443123,10.47799969,147.443123,10.18714428
147.945616,13.84453106,147.945616,13.63520336,147.945616,11.97840023,147.945616,10.44303131
148.447107,13.54482365,148.447107,13.62419891,148.447107,7.948400021,148.447107,10.33123779
148.937542,14.06689358,148.937542,13.74302864,148.937542,7.75,148.937542,8.44258976
149.439188,13.66083908,149.439188,13.71649647,149.439188,13.02000046,149.439188,9.41723156
149.941431,13.88320255,149.941431,13.72960758,149.941431,7.712799549,149.941431,9.326304436
150.443075,13.92187405,150.443075,13.73420811,150.443075,8.134400368,150.443075,9.345615387
150.945495,14.07656193,150.945495,13.70886326,150.945495,9.362000465,150.945495,9.750483513
151.448015,13.99921799,151.448015,13.72461891,151.448015,8.369999886,151.448015,9.498042107
151.949555,13.50615215,151.949555,13.7096405,151.949555,12.09000015,151.949555,9.776825905
152.45182,13.57382774,152.45182,13.72287846,152.45182,9.486000061,152.45182,9.460061073
152.941556,12.7617178,152.941556,13.68718243,152.941556,10.0564003,152.941556,9.770770073
153.443903,12.66503811,153.443903,13.65515709,153.443903,12.02799988,153.443903,10.19788647
153.945567,13.63183498,153.945567,13.6346426,153.945567,11.14760017,153.945567,10.39118671
154.447919,13.41913986,154.447919,13.59788513,154.447919,10.63919926,154.447919,10.85888577
154.95035,13.84453106,154.95035,13.5408659,154.95035,11.56919956,154.95035,11.48526764
155.451936,13.37080002,155.451936,13.48488426,155.451936,11.39559937,155.451936,11.74574375
155.954355,13.554492,155.954355,13.4503088,155.954355,12.10239983,155.954355,11.88281155
156.455924,14.03789043,156.455924,13.46682739,156.455924,9.163599968,156.455924,11.45681381
156.946326,13.92187405,156.946326,13.50661278,156.946326,13.41679955,156.946326,11.26360321
157.451912,13.97988224,157.451912,13.42078304,157.451912,13.26799965,157.451912,12.7928791
157.954357,13.8735342,157.954357,13.34718895,157.954357,13.45400047,157.954357,13.05358601
158.456756,13.36113262,158.456756,13.29335022,158.456756,14.6196003,158.456756,13.30490303
158.958362,13.78652287,158.958362,13.28757572,158.958362,11.13519955,158.958362,12.63676929
159.448746,13.05175686,159.448746,13.33468056,159.448746,12.18919945,159.448746,11.84828854
159.950388,13.56415939,159.950388,13.27771664,159.950388,14.56999969,159.950388,13.03881741
160.452696,13.29345608,160.452696,13.26282883,160.452696,11.79240036,160.452696,12.99469757
160.954418,13.43847561,160.954418,13.27984047,160.954418,11.58160019,160.954418,12.54721928
161.45662,13.66083908,161.45662,13.26693916,161.45662,11.01119995,161.45662,12.36288834
161.958352,13.98955059,161.958352,13.36363316,161.958352,6.683599949,161.958352,10.76339626
162.460723,13.54482365,162.460723,13.40384579,162.460723,12.42479992,162.460723,10.30849648
162.962233,13.44814396,162.962233,13.38088322,162.962233,11.33360004,162.962233,10.83094692
163.464787,13.5254879,163.464787,13.41005993,163.464787,10.25479984,163.464787,10.69261646
163.967102,13.78652287,163.967102,13.43252754,163.967102,9.076799393,163.967102,10.09421349
164.468779,13.57382774,164.468779,13.45133781,164.468779,9.064399719,164.468779,9.953744888
164.971122,13.61249924,164.971122,13.47511005,164.971122,9.27519989,164.971122,9.852080345
165.472696,13.44814396,165.472696,13.47194004,165.472696,12.44960022,165.472696,10.39440346
165.975102,13.50615215,165.975102,13.52252483,165.975102,12.15200043,165.975102,9.647770882
166.476668,13.29345608,166.476668,13.52301502,166.476668,10.04399967,166.476668,9.568097115
166.979163,13.70917892,166.979163,13.50375938,166.979163,9.820799828,166.979163,10.1017971
167.480607,13.4964838,167.480607,13.4979372,167.480607,10.44079971,167.480607,10.07567024
167.971099,12.92607403,167.971099,13.48513794,167.971099,10.85000038,167.971099,10.08905506
168.473785,13.84453106,168.473785,13.48822021,168.473785,9.696799278,168.473785,10.20300484
168.975145,13.60283184,168.975145,13.4937973,168.975145,12.56119919,168.975145,9.997735977
169.477577,13.65117168,169.477577,13.50240993,169.477577,10.63919926,169.477577,9.859115601
169.979179,13.78652287,169.979179,13.47930717,169.979179,8.754400253,169.979179,10.3242836
170.481526,13.63183498,170.481526,13.4944315,170.481526,10.41600037,170.481526,9.97342968
170.983153,13.67050743,170.983153,13.49143982,170.983153,9.572799683,170.983153,10.08398914
171.485549,13.8735342,171.485549,13.5478487,171.485549,8.357600212,171.485549,9.295976639
171.987843,13.68984318,171.987843,13.54357338,171.987843,8.555999756,171.987843,9.430840492
172.489574,13.81552696,172.489574,13.55907917,172.489574,8.481599808,172.489574,9.164093971
172.991929,13.63183498,172.991929,13.5473175,172.991929,8.307999611,172.991929,9.345656395
173.493539,13.35146427,173.493539,13.54051495,173.493539,9.820799828,173.493539,9.571242332
173.995142,13.56415939,173.995142,13.52301407,173.995142,9.374400139,173.995142,9.780554771
174.497625,13.75751877,174.497625,13.52234459,174.497625,9.151199341,174.497625,9.696541786
174.99916,13.554492,174.99916,13.54256916,174.99916,8.655200005,174.99916,9.408007622
175.501534,13.58349514,175.501534,13.5690403,175.501534,9.237999916,175.501534,9.260479927
176.003059,13.62216759,176.003059,13.53972244,176.003059,11.58160019,176.003059,9.723529816
176.493787,14.21191311,176.493787,13.58466339,176.493787,5.344399929,176.493787,8.788123131
176.995978,14.65664005,176.995978,13.85284328,176.995978,0,176.995978,5.07552433
177.497559,14.71464825,177.497559,14.14680004,177.497559,0,177.497559,2.172582865
177.999966,14.75331974,177.999966,14.35142899,177.999966,0,177.999966,0.9299763441
178.501502,14.80165958,178.501502,14.49551678,178.501502,0,178.501502,0.3980773091
179.003926,14.81132793,179.003926,14.59711361,179.003926,0,179.003926,0.1703974009
179.505548,14.79199123,179.505548,14.6717205,179.505548,0,179.505548,0.07293879241
180.007937,14.85966778,180.007937,14.72763634,180.007937,0,180.007937,0.03122151271
180.509551,14.82099533,180.509551,14.76964855,180.509551,0,180.509551,0.01336440165
181.011868,14.94667912,181.011868,14.81129551,181.011868,0,181.011868,0.005720645655
181.514348,14.99501896,181.514348,14.86342907,181.514348,0,181.514348,0.00244872761
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
 , , , , , , , 
