29,0.468974259491212,1.02865201391673,0.391579866095387,-0.0281268202477662,0.0108863566131341,-0.696665005793506,0,0.0418365923734679,0.0219432908063622
29.1,0.190073869771548,-0.154480443147331,0.398884400602091,-0.0170037268070874,0.0139992242148489,-0.698119437957888,0,0.0471404565510544,0.0229714074362185
29.2,0.20563871198778,0.196597663165968,0.691346192483447,-0.019274328263571,0.0263997548254285,-0.700935416357237,0,0.0502913649980563,0.020516629457615
29.3,-0.205586885331973,0.265125763647347,0.314057395642076,-0.0223744195327165,0.017784203412457,-0.699315396737512,0,0.0545065235473483,0.0157874746800853
29.4,0.195200267489727,0.141992118084822,-0.725142177810124,-0.0128010054588466,0.0197170769125635,-0.698983271524976,0,0.0573578102606566,0.0130870437806473
29.5,0.413387142415402,1.03439053657631,1.04677469102072,-0.00995589094741539,0.0174094873850392,-0.699979081042457,0,0.0624773691522599,0.0147647839743751
29.6,0.0397709908554073,1.00599318460926,1.77801519543949,-0.0161896642066876,0.012545205839188,-0.563263334051694,0.0233084233619996,0.0642136742477552,0.0233410045500921
29.7,-1.72945570682841,-0.898821797946476,-1.88476858246601,-0.0319577173574359,0.0225245359591876,-0.00521839650140987,0.120386942619959,0.0730257807513891,0.0170686111343587
29.8,-0.425859620648816,-0.139709069454188,0.382116252130977,-0.106067579639341,0.156579939362093,-0.00484798411931118,0.121053374533103,0.0777696538547234,0.0237737911494916
29.9,2.57615960593576,4.89081606169866,-4.11934259287191,-0.0348118948837209,0.175567382073609,0.00491818556651564,0.125159602164153,0.0699226141377982,0.00938259747536308
30,6.75253832599976,5.56160731732072,-1.56853664368035,-0.0219475074451125,0.192712975694216,0.00563478758745728,0.160427052837356,0.0724300377381693,0.00942567179941829
30.1,-0.78131994182351,2.17267314101973,0.259988404224023,0.0331500083254814,0.241627397101428,0.0108887391126603,0.189624769967318,0.0850906665751305,0.0147115731863854
30.2,9.23109936920113,1.82321286810429,-6.93345560947622,-0.263362534741198,0.00216258902955742,0.00248894281720065,0.22596759993133,0.0970066212102263,0.0122088576414833
30.3,-6.72226166966209,-4.66236338136647,4.35571500268529,-0.222672950378516,0.191222590073838,0.00478451760944475,0.256176872290148,0.130400536173535,0.0133388926687508
30.4,-17.0013411406991,0.507453757727181,-9.90836918878345,-0.188047354617908,0.274513523852896,-0.0618275623631832,0.280622042296239,0.125368013920886,-0.0245370095893162
30.5,-9.07730059160426,1.6233313474209,-2.37568873084487,-0.144287810570632,0.113318199909833,-0.0651363272637752,0.308217712883565,0.141620233919715,-0.0486782142592605
30.6,4.83936374480694,-2.12669750544639,6.94240599261096,0.0253364187210648,0.0843466037915055,-0.0154086479060317,0.324079558774455,0.0455191152894365,-0.060778242959305
