"vehicle_air_data->baro_alt_meter_x","vehicle_air_data->baro_alt_meter_y","battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y","actuator_controls_0->control[0]_x","actuator_controls_0->control[0]_y","actuator_controls_0->control[1]_x","actuator_controls_0->control[1]_y","actuator_controls_0->control[2]_x","actuator_controls_0->control[2]_y","actuator_controls_0->control[3]_x","actuator_controls_0->control[3]_y","vehicle_local_position->ax_x","vehicle_local_position->ax_y","vehicle_local_position->ay_x","vehicle_local_position->ay_y","vehicle_local_position->az_x","vehicle_local_position->az_y","vehicle_local_position->vx_x","vehicle_local_position->vx_y","vehicle_local_position->vy_x","vehicle_local_position->vy_y","vehicle_local_position->vz_x","vehicle_local_position->vz_y"
28.993367,146.1361237,35.27759,14.17324162,35.27759,14.1651392,35.27759,8.06000042,35.27759,10.00727558,30.080358,0.06441663951,30.080358,0.267726779,30.080358,0.01182381995,30.080358,0.1830050796,30.183477,9.968982697,30.183477,2.415807009,30.183477,-8.039981842,30.183477,-0.08235207945,30.183477,0.03702030703,30.183477,0.0118866628,
29.004055,146.3897858,35.779095,14.18290997,35.779095,14.17625046,35.779095,10.06879902,35.779095,9.809539795,30.183574,-0.2651945055,30.183574,-0.007411501836,30.183574,0.001966248034,30.183574,0.2204595506,30.279477,-3.50405097,30.279477,-5.116559029,30.279477,6.024889946,30.279477,-0.1262541115,30.279477,0.03627221659,30.279477,0.0159820281,
29.01505,145.7979126,36.281562,14.18290997,36.281562,14.17488766,36.281562,8.878399849,36.281562,9.903044701,30.283554,-0.2285586149,30.283554,0.1677343249,30.283554,0.009215105325,30.283554,0.2518654466,30.382683,-17.26675797,30.382683,0.08366292715,30.382683,-10.19598484,30.382683,-0.1110228822,30.382683,0.05478588119,30.382683,-0.01922462508,
29.037465,146.2206726,36.783183,14.43427658,36.783183,14.14899254,36.783183,11.07319927,36.783183,10.10412025,30.386808,-0.1922273934,30.386808,0.281532228,30.386808,-0.06017194316,30.386808,0.2769390047,30.486685,-10.74897861,30.486685,1.788237333,30.486685,-3.711019754,30.486685,-0.1437760741,30.486685,0.02998904511,30.486685,-0.04700301588,
29.047177,146.6434479,37.284693,14.16357327,37.284693,14.16663074,37.284693,10.75079918,37.284693,9.644042015,30.486763,-0.1584305316,30.486763,0.1188921556,30.486763,-0.06749045104,30.486763,0.305719763,30.585876,4.947064877,30.585876,-1.955651283,30.585876,7.229145527,30.585876,-0.04341576993,30.585876,0.01681544445,30.585876,-0.05684510246,
29.058085,146.5588989,37.786413,13.94121075,37.786413,14.12265491,37.786413,12.54879951,37.786413,10.22906876,30.589964,0.02838307247,30.589964,0.08964014053,30.589964,-0.01533286087,30.589964,0.3220047355,30.689876,1.872239947,30.689876,-2.73096776,30.689876,1.531003833,30.689876,-0.04765049741,30.689876,-0.02117736638,30.689876,-0.1013960764,
29.081336,146.2206726,38.288745,14.3279295,38.288745,14.12867069,38.288745,8.345199585,38.288745,10.00728893,30.689957,-0.07965997607,30.689957,0.009671403095,30.689957,-0.02111270837,30.689957,0.3479924202,30.793077,-0.9422217607,30.793077,0.1781999469,30.793077,5.547271252,30.793077,-0.01504802238,30.793077,-0.02551665157,30.793077,-0.09915975481,
29.093517,146.4743347,38.790301,14.05722618,38.790301,14.13704395,38.790301,11.42040062,38.790301,9.797491074,30.79315,-0.06552867591,30.79315,-0.01848849282,30.79315,-0.05135855824,30.79315,0.3796967864,30.889083,11.91213226,30.889083,2.395674467,30.889083,-16.39971352,30.889083,0.01250680909,30.889083,-0.03880641982,30.889083,-0.1378160566,
29.104054,145.7979126,39.280558,14.08623028,39.280558,14.12811947,39.280558,11.2840004,39.280558,9.76139164,30.892412,0.1021786258,30.892412,-0.0980297178,30.892412,-0.01154914591,30.892412,0.3955106139,30.992337,12.74752617,30.992337,0.4836367369,30.992337,17.93973351,30.992337,0.02768295631,30.992337,-0.05339574069,30.992337,-0.0564247556,
29.126055,146.3052368,39.78144,14.19257736,39.78144,14.11007309,39.78144,10.22999954,39.78144,9.864817619,30.992411,-0.02458173782,30.992411,0.1835191995,30.992411,-0.06324344128,30.992411,0.4377667308,31.096299,10.9809103,31.096299,4.86475563,31.096299,-7.868161678,31.096299,0.1446955353,31.096299,-0.07800276577,31.096299,-0.1133866534,
29.137502,146.3052368,40.28383,13.95087814,40.28383,14.09815502,40.28383,9.845600128,40.28383,9.78452301,31.096377,0.1940245628,31.096377,0.06910758466,31.096377,-0.03525176644,31.096377,0.458000809,31.191483,-1.013812184,31.191483,8.155324936,31.191483,-0.5677668452,31.191483,0.1888436228,31.191483,-0.09288903326,31.191483,-0.2687394321,
29.148054,146.3897858,40.785385,14.18290997,40.785385,14.09190655,40.785385,10.76319981,40.785385,9.783768654,31.195554,-0.002406909596,31.195554,0.4338914752,31.195554,-0.05832896382,31.195554,0.4695284367,31.294717,-2.474934578,31.294717,-0.07030515373,31.294717,-2.50536561,31.294717,0.2475847155,31.294717,-0.06543652713,31.294717,-0.4583806992,
29.170064,146.6434479,41.28716,14.24091721,41.28716,14.072155,41.28716,8.171599388,41.28716,9.758711815,31.298755,-0.09126482904,31.298755,0.08800828457,31.298755,-0.04886604846,31.298755,0.4732649922,31.398692,-4.264053345,31.398692,9.088629723,31.398692,5.926081657,31.398692,0.2572670281,31.398692,-0.01916942373,31.398692,-0.6131201386,
29.180055,146.3897858,41.788791,13.91220665,41.788791,14.05084991,41.788791,8.072400093,41.788791,9.929397583,31.398767,-0.0109133888,31.398767,0.2168813199,31.398767,-0.004682567436,31.398767,0.481561929,31.501876,2.384874821,31.501876,1.57074666,31.501876,-12.4026804,31.501876,0.2525815666,31.501876,-0.01086283103,31.501876,-0.805968523,
29.190051,146.3897858,42.290305,13.97021389,42.290305,14.05831814,42.290305,9.647199631,42.290305,9.582837105,31.501996,-0.07090856135,31.501996,-0.4943257272,31.501996,0.0005452660844,31.501996,0.503569901,31.597877,-0.7389889359,31.597877,-6.745018482,31.597877,-12.51430225,31.597877,0.234599933,31.597877,0.01321603451,31.597877,-0.9497951269,
29.212056,146.0515747,42.79271,13.88320255,42.79271,14.03913307,42.79271,10.34159946,42.79271,9.932292938,31.601961,0.02912191674,31.601961,0.3135713935,31.601961,0.03032832779,31.601961,0.5118031502,31.70512,-7.295285225,31.70512,-4.328630447,31.70512,-25.2804184,31.70512,0.1868183762,31.70512,0.04253714904,31.70512,-1.130248308,
29.222058,146.1361237,43.294336,14.03789043,43.294336,14.01575565,43.294336,11.34599972,43.294336,9.81974411,31.705202,0.05515933782,31.705202,-0.5922698379,31.705202,0.004749907181,31.705202,0.5367426872,31.808277,-0.325340867,31.808277,-3.51151824,31.808277,-0.4144943953,31.808277,0.1876596808,31.808277,0.0400884375,31.808277,-1.226955771,
