"vehicle_air_data->baro_alt_meter_x","vehicle_air_data->baro_alt_meter_y","battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y","actuator_controls_0->control[0]_x","actuator_controls_0->control[0]_y","actuator_controls_0->control[1]_x","actuator_controls_0->control[1]_y","actuator_controls_0->control[2]_x","actuator_controls_0->control[2]_y","actuator_controls_0->control[3]_x","actuator_controls_0->control[3]_y","vehicle_local_position->ax_x","vehicle_local_position->ax_y","vehicle_local_position->ay_x","vehicle_local_position->ay_y","vehicle_local_position->az_x","vehicle_local_position->az_y","vehicle_local_position->vx_x","vehicle_local_position->vx_y","vehicle_local_position->vy_x","vehicle_local_position->vy_y","vehicle_local_position->vz_x","vehicle_local_position->vz_y"
76.479058,153.8226318, , , , , , , , ,116.501975,0.1592719853,116.501975,-0.2437514961,116.501975,0.0003108894452,116.501975,0.4572995901,116.621879,-2.855465174,116.621879,-12.29066753,116.621879,1.276527524,116.621879,-0.2076933831,116.621879,-0.09222638607,116.621879,0.02590872906,
76.490076,154.414505, , , , , , , , ,116.602012,-0.02426293865,116.602012,-0.3518573344,116.602012,0.02314099856,116.602012,0.4680771828,116.725081,-5.796302319,116.725081,3.976315737,116.725081,7.438007832,116.725081,-0.190945819,116.725081,-0.06329971552,116.725081,0.02470592223,
76.511039,154.2454071, , , , , , , , ,116.705195,0.1800732017,116.705195,-0.08040101826,116.705195,0.004113196395,116.705195,0.4692173004,116.828278,-1.993841887,116.828278,-10.79998493,116.828278,3.193034172,116.828278,-0.1491086185,116.828278,-0.09616391361,116.828278,0.01837561466,
76.521155,153.2307587, , , , , , , , ,116.808356,-0.0904782787,116.808356,-0.2413641661,116.808356,-0.0140004782,116.808356,0.4688351154,116.924278,-9.513778687,116.924278,-2.726489305,116.924278,-12.94471645,116.924278,-0.1489007026,116.924278,-0.06104438007,116.924278,0.01701684482,
76.531101,154.0762939, , , , , , , , ,116.90835,-0.03030064702,116.90835,-0.05758176371,116.90835,-0.003575528041,116.90835,0.4806664884,117.027505,1.202637672,117.027505,6.568598747,117.027505,12.48554897,117.027505,-0.1214964017,117.027505,-0.04747141153,117.027505,0.08716920018,
76.552318,155.0909424, , , , , , , , ,117.007593,0.09554871917,117.007593,-0.2930159867,117.007593,-0.01994694397,117.007593,0.4752141833,117.131478,-8.948766708,117.131478,-1.802800894,117.131478,-16.12701416,117.131478,-0.1061652005,117.131478,-0.05862009153,117.131478,0.04528431967,
76.563778,154.4990692, , , , , , , , ,117.111581,0.07446397841,117.111581,0.1205944419,117.111581,-0.06832766533,117.111581,0.4890323281,117.234678,6.846128464,117.234678,0.3263033926,117.234678,0.5089518428,117.234678,-0.05312699452,117.234678,-0.05091832951,117.234678,0.05546072125,
76.574051,154.2454071, , , , , , , , ,117.210783,0.04121819511,117.210783,0.2861549258,117.210783,-0.05451199412,117.210783,0.4917445183,117.330678,-7.91779089,117.330678,8.410183907,117.330678,-0.511482358,117.330678,-0.05355045944,117.330678,-0.03891498968,117.330678,0.04473577812,
76.594056,154.5836182, , , , , , , , ,117.314759,-0.0006697982899,117.314759,-0.06056788191,117.314759,-0.05718678236,117.314759,0.4898420274,117.437911,4.399222851,117.437911,-1.88608551,117.437911,-1.907454133,117.437911,-0.02261297964,117.437911,-0.0422103107,117.437911,-0.02730807848,
76.606185,154.5836182, , , , , , , , ,117.414792,0.2950526774,117.414792,-0.4965023696,117.414792,-0.07335492969,117.414792,0.4785300493,117.533878,6.778985023,117.533878,-10.83013916,117.533878,-6.482996464,117.533878,0.00219099666,117.533878,-0.06656254828,117.533878,-0.06346084923,
76.616337,154.414505, , , , , , , , ,117.517975,0.03986000642,117.517975,-0.1459272355,117.517975,-0.09627915174,117.517975,0.4615189135,117.637078,2.164545298,117.637078,0.3419275582,117.637078,-1.09737277,117.637078,0.02703074738,117.637078,-0.01390525233,117.637078,-0.05065974966,
76.638056,154.3299561, , , , , , , , ,117.617155,-0.00979266502,117.617155,-0.1968009919,117.617155,-0.1294550449,117.617155,0.4709138572,117.741079,-5.276509762,117.741079,0.8829376698,117.741079,-0.8548522592,117.741079,0.02827638015,117.741079,0.0003469569492,117.741079,-0.02172987536,
76.649146,154.5836182, , , , , , , , ,117.721153,-0.01529987529,117.721153,0.2799308598,117.721153,-0.1116982028,117.721153,0.4625437856,117.844298,6.48738718,117.844298,-5.822080135,117.844298,1.873504281,117.844298,0.0441586785,117.844298,-0.03320935369,117.844298,-0.00495850388,
76.661303,154.5836182, , , , , , , , ,117.821211,-0.003166963579,117.821211,-0.3378696144,117.821211,-0.09922431409,117.821211,0.4650977254,117.940278,4.123368263,117.940278,-1.530378342,117.940278,-9.020241737,117.940278,0.04590528831,117.940278,-0.03035294823,117.940278,-0.006441267673,
76.683056,154.0762939, , , , , , , , ,117.924353,0.02594991773,117.924353,0.4254992306,117.924353,-0.08619207144,117.924353,0.4726316035,118.043505,3.638891935,118.043505,-5.449032307,118.043505,5.173018932,118.043505,0.05476342142,118.043505,-0.04049391299,118.043505,0.04469918832,
76.693266,153.9071808, , , , , , , , ,118.023575,0.08005083352,118.023575,-0.2735843956,118.023575,-0.09033706784,118.023575,0.4724431336,118.147478,1.817081809,118.147478,1.092096925,118.147478,-10.57507515,118.147478,0.05705590546,118.147478,-0.02505833842,118.147478,0.0348573029,
76.704216,154.6681671, , , , , , , , ,118.127549,0.04790522903,118.127549,-0.2304112613,118.127549,-0.1271015406,118.127549,0.4708285928,118.246678,6.964111328,118.246678,7.295743942,118.246678,6.940009117,118.246678,0.04759366438,118.246678,-0.02448772267,118.246678,0.0946085304,
76.726069,154.0762939, , , , , , , , ,118.225974,0.0413594842,118.225974,-0.3488003612,118.225974,-0.08878187835,118.225974,0.4706157446,118.350678,-1.309761286,118.350678,-3.260445118,118.350678,3.15438509,118.350678,0.02380084246,118.350678,-0.07657723129,118.350678,0.07830329239,
76.737223,154.3299561, , , , , , , , ,118.330749,-0.01720414124,118.330749,0.01525646169,118.330749,-0.05054749921,118.330749,0.4770064652,118.445921,5.654330254,118.445921,-9.187360764,118.445921,-10.47226524,118.445921,0.05463051423,118.445921,-0.09068761766,118.445921,0.1149928868,
76.747057,154.8372803, , , , , , , , ,118.430749,0.1429981589,118.430749,0.3497956991,118.430749,-0.05533991754,118.430749,0.4766239524,118.549877,-7.325494289,118.549877,1.535998344,118.549877,6.53499794,118.549877,0.02011256479,118.549877,-0.1072575748,118.549877,0.08886051178,
76.769143,154.7527313, , , , , , , , ,118.529958,0.07259441912,118.529958,0.3781508505,118.529958,-0.04974964261,118.529958,0.4892448485,118.653885,6.146321297,118.653885,10.5596714,118.653885,12.73276424,118.653885,0.05416450277,118.653885,-0.08130700141,118.653885,0.1212620512,
76.780091,155.0063934, , , , , , , , ,118.633959,0.1176441759,118.633959,-0.3171036541,118.633959,-0.05601598322,118.633959,0.4822966456,118.757894,-7.941903114,118.757894,4.442263603,118.757894,-17.89238167,118.757894,0.01562272105,118.757894,-0.09112554044,118.757894,0.01477786992,
76.791597,154.6681671, , , , , , , , ,118.733949,0.0009664083482,118.733949,-0.1750319004,118.733949,-0.04643988982,118.733949,0.4715434909,118.853078,1.978219748,118.853078,6.991165161,118.853078,-12.86417294,118.853078,0.05611683056,118.853078,-0.0891597718,118.853078,0.02159168757,
76.812195,154.3299561, , , , , , , , ,118.837213,-0.1372962594,118.837213,0.09901571274,118.837213,-0.06318588555,118.837213,0.4686885774,118.956278,-6.261934757,118.956278,-13.72863007,118.956278,-16.23523712,118.956278,0.0484239608,118.956278,-0.1362291425,118.956278,-0.0193500407,
76.823553,154.4990692, , , , , , , , ,118.936401,-0.06019075215,118.936401,0.0693026036,118.936401,-0.06389124691,118.936401,0.4726644456,119.060279,-0.1347937286,119.060279,-5.554889202,119.060279,-7.878450871,119.060279,0.05432629213,119.060279,-0.1121912971,119.060279,0.01730609499,
76.834378,154.9218292, , , , , , , , ,119.040388,-0.03865836188,119.040388,-0.16435799,119.040388,-0.06617874652,119.040388,0.4743887782,119.163484,-9.482497215,119.163484,-7.70979023,119.163484,-10.71767902,119.163484,0.02781314403,119.163484,-0.1239293143,119.163484,0.02849126421,
76.855592,155.0909424, , , , , , , , ,119.139589,-0.06271842122,119.139589,-0.04061338678,119.139589,-0.05846869946,119.139589,0.4800198674,119.259478,1.760401487,119.259478,-6.568007946,119.259478,-9.451927185,119.259478,0.05071664974,119.259478,-0.09204351157,119.259478,0.05729214847,
76.866062,154.8372803, , , , , , , , ,119.243549,0.04774567857,119.243549,-0.03998221457,119.243549,-0.008255511522,119.243549,0.4785092473,119.362685,-9.505513191,119.362685,1.562544703,119.362685,-2.612016201,119.362685,-0.00147197675,119.362685,-0.1011647061,119.362685,0.03514362499,
76.877218,154.3299561, , , , , , , , ,119.342778,0.01250490919,119.342778,0.5211068392,119.342778,-0.04744156078,119.342778,0.4773573875,119.466678,-1.073834181,119.466678,8.62198925,119.466678,0.9969747066,119.466678,0.01936887018,119.466678,-0.08792284131,119.466678,0.06573088467,
76.901671,155.1728516, , , , , , , , ,119.446763,0.05546230823,119.446763,-0.01106701419,119.446763,-0.06089739501,119.446763,0.4809497595,119.569918,-10.22107697,119.569918,4.89223814,119.569918,0.6243186593,119.569918,-0.009940604679,119.569918,-0.08280756325,119.569918,0.03292311355,
76.911417,154.5836182, , , , , , , , ,119.545949,-0.05917553604,119.545949,0.06236576289,119.545949,-0.06874883175,119.545949,0.4894425571,119.673878,6.239414692,119.673878,-9.311908722,119.673878,-2.723654509,119.673878,0.02721702121,119.673878,-0.1063401178,119.673878,-0.009444391355,
76.922055,155.6828308, , , , , , , , ,119.649956,0.2463037074,119.649956,0.1797884107,119.649956,-0.08077071607,119.649956,0.4706049263,119.769878,2.979104996,119.769878,-7.079609394,119.769878,-6.088758469,119.769878,0.0453784205,119.769878,-0.1113808826,119.769878,-0.03412047401,
76.944057,154.8372803, , , , , , , , ,119.74999,0.2414980531,119.74999,-0.3048730493,119.74999,-0.06671469659,119.74999,0.4741175473,119.873079,-1.850783229,119.873079,1.161286831,119.873079,3.953430176,119.873079,0.0694251433,119.873079,-0.0841184482,119.873079,-0.02955165319,
76.955114,155.3419647, , , , , , , , ,119.853191,-0.1394923776,119.853191,-0.141562134,119.853191,-0.07711747289,119.853191,0.4776629508,119.977079,-8.508509636,119.977079,0.5719385743,119.977079,-4.744748592,119.977079,0.03534091264,119.977079,-0.101788193,119.977079,-0.02962247469,
76.96677,155.0909424, , , , , , , , ,119.953152,0.1159843281,119.953152,0.005062623415,119.953152,-0.07839694619,119.953152,0.4783988893,120.076278,-0.3670410216,120.076278,-6.028402805,120.076278,-18.27075958,120.076278,0.07151567191,120.076278,-0.08502948284,120.076278,-0.01928482205,
76.988614,154.7527313, , , , , , , , ,120.056374,-0.1692904979,120.056374,-0.02959800884,120.056374,-0.09763483703,120.056374,0.4873072803,120.179481,-7.150159359,120.179481,-11.88749027,120.179481,-0.6933732033,120.179481,0.04039298743,120.179481,-0.1122318879,120.179481,0.002543355571,
76.998759,155.4265137, , , , , , , , ,120.155593,-0.01957484335,120.155593,-0.01593100093,120.155593,-0.093565166,120.155593,0.490506053,120.283492,2.784493208,120.283492,-12.86057281,120.283492,-7.228076935,120.283492,0.05858037621,120.283492,-0.0982330665,120.283492,0.00975048542,
77.009159,154.6681671, , , , , , , , ,120.255552,0.124708049,120.255552,0.2751741409,120.255552,-0.05173266679,120.255552,0.48864007,120.386678,1.673261404,120.386678,4.458100319,120.386678,6.837040901,120.386678,0.02886577696,120.386678,-0.05646990612,120.386678,0.02444595657,
77.030758,154.1608429, , , , , , , , ,120.359588,-0.08875100315,120.359588,-0.3024888635,120.359588,-0.047077436,120.359588,0.4911687672,120.482678,-9.409768105,120.482678,-6.152876377,120.482678,-11.76717567,120.482678,-0.003324770601,120.482678,-0.06568410993,120.482678,-0.01970411465,
77.041377,155.5982666, , , , , , , , ,120.458815,0.04639322683,120.458815,-0.4955890179,120.458815,-0.06677594781,120.458815,0.4914221168,120.58588,-6.225320339,120.58588,7.485620499,120.58588,2.530599594,120.58588,-0.02603511326,120.58588,-0.04559481516,120.58588,-0.02082292736,
77.051511,154.7527313, , , , , , , , ,120.562765,-0.04904158041,120.562765,-0.2442442179,120.562765,-0.07704900205,120.562765,0.4805828333,120.689897,6.645431995,120.689897,10.17677402,120.689897,11.92002106,120.689897,-0.01301929075,120.689897,-0.03574369103,120.689897,0.007107591256,
77.072187,155.2600555, , , , , , , , ,120.66198,-0.06774523854,120.66198,-0.2050759941,120.66198,-0.0820344016,120.66198,0.4817768037,120.789082,7.119440079,120.789082,-4.001903057,120.789082,3.854208231,120.789082,-0.003173915902,120.789082,-0.05896567181,120.789082,0.02517081983,
77.084761,155.2600555, , , , , , , , ,120.765949,0.2094878256,120.765949,-0.08573136479,120.765949,-0.03970183432,120.765949,0.485045284,120.893106,-7.41642046,120.893106,-1.048775554,120.893106,6.588859558,120.893106,-0.01851339452,120.893106,-0.05888665468,120.893106,0.03569188341,
77.095054,154.7527313, , , , , , , , ,120.865187,0.124581404,120.865187,-0.04662235454,120.865187,-0.04260898381,120.865187,0.4873760641,120.996278,9.001473427,120.996278,-3.224493265,120.996278,19.4592495,120.996278,0.001286896644,120.996278,-0.05735851824,120.996278,0.06352885813,
77.118615,155.0063934, , , , , , , , ,120.969162,0.07467907667,120.969162,0.01283891778,120.969162,-0.06127284095,120.969162,0.4856178164,121.092278,-4.294840336,121.092278,7.24763298,121.092278,-0.1298357248,121.092278,-0.01857389137,121.092278,-0.02611099184,121.092278,0.002973401221,
77.129118,155.1728516, , , , , , , , ,121.068351,-0.1481547505,121.068351,0.02195532806,121.068351,-0.06425151229,121.068351,0.4957364798,121.195485,5.174004078,121.195485,-4.587883472,121.195485,-5.693870068,121.195485,0.01004086249,121.195485,-0.008391285315,121.195485,-0.01504317112,
77.140051,155.0909424, , , , , , , , ,121.172356,0.185958162,121.172356,0.231492117,121.172356,-0.04232711345,121.172356,0.4932219684,121.299478,-0.1591780484,121.299478,-8.246188164,121.299478,-3.217690706,121.299478,-0.005148298107,121.299478,0.008752293885,121.299478,-0.02328662388,
77.162056,155.7673798, , , , , , , , ,121.271551,0.02188815922,121.271551,-0.08649791032,121.271551,-0.03629025072,121.271551,0.4915166199,121.398678,0.3093336523,121.398678,-2.012478828,121.398678,1.274269462,121.398678,-0.02084099315,121.398678,0.03614298627,121.398678,-0.007587224245,
77.173418,156.5257263, , , , , , , , ,121.374789,0.05315412208,121.374789,-0.04240400344,121.374789,-0.03592474759,121.374789,0.4889098704,121.502678,-0.04401280358,121.502678,3.956604004,121.502678,-14.19415855,121.502678,-0.01748881303,121.502678,0.07093226165,121.502678,-0.02870340832,
77.18407,156.1055908, , , , , , , , ,121.474776,-0.1321792305,121.474776,0.4886225462,121.474776,-0.04946571961,121.474776,0.5022472739,121.606678,-3.310061216,121.606678,-0.9099504352,121.606678,3.66880846,121.606678,-0.06146110222,121.606678,0.07145228982,121.606678,-0.0646051541,
77.205335,155.6828308, , , , , , , , ,121.578756,0.03640986979,121.578756,-0.1740592718,121.578756,-0.03153797239,121.578756,0.4826042652,121.701878,-9.495285034,121.701878,0.01395238936,121.701878,-6.317807198,121.701878,-0.08181572706,121.701878,0.09371794015,121.701878,-0.09368417412,
77.216057,155.0909424, , , , , , , , ,121.677996,0.08104652911,121.677996,-0.5340846181,121.677996,-0.06389009207,121.677996,0.4823834896,121.805132,8.354868889,121.805132,3.119482994,121.805132,15.09034061,121.805132,-0.04727683216,121.805132,0.1015513465,121.805132,-0.09453846514,
77.226062,154.8372803, , , , , , , , ,121.777972,-0.0758812502,121.777972,0.05189422145,121.777972,-0.04249981046,121.777972,0.4732410014,121.909078,-0.0005112329382,121.909078,-3.233186722,121.909078,-1.738936305,121.909078,-0.02509779856,121.909078,0.1055476665,121.909078,-0.08635824174,
77.248161,155.7673798, , , , , , , , ,121.881161,0.2075267434,121.881161,-0.05898592249,121.881161,-0.02945287898,121.881161,0.4643594325,122.011523,-6.207470894,122.011523,-2.404561043,122.011523,-19.73262215,122.011523,-0.02074326947,122.011523,0.1392853856,122.011523,-0.07958252728,
77.259148,155.9338379, , , , , , , , ,121.981156,-0.02841116488,121.981156,0.307007879,121.981156,-0.02780428343,121.981156,0.482031554,122.108306,2.191858768,122.108306,-7.455270767,122.108306,-7.258882523,122.108306,0.02369288355,122.108306,0.141115129,122.108306,-0.04601196572,
77.272169,156.3566132, , , , , , , , ,122.084353,0.203634277,122.084353,-0.02719593421,122.084353,-0.01723174565,122.084353,0.4796238542,122.212282,4.727239132,122.212282,0.3293744624,122.212282,-10.39993668,122.212282,0.05117766932,122.212282,0.1806942225,122.212282,-0.03293409571,
77.296381,156.0210419, , , , , , , , ,122.184356,-0.08314578235,122.184356,0.1644854695,122.184356,-0.0358633846,122.184356,0.4838631749,122.315478,4.119867802,122.315478,3.437843084,122.315478,7.98071146,122.315478,0.05084307864,122.315478,0.1721732616,122.315478,-0.04771699384,
77.307069,156.0210419, , , , , , , , ,122.287556,-0.03937119991,122.287556,-0.04200903699,122.287556,-0.02030424029,122.287556,0.4769155085,122.41071,-5.674311638,122.41071,-4.873498917,122.41071,13.4892168,122.41071,0.01568019949,122.41071,0.1603632867,122.41071,-0.0275034178,
77.318924,155.9338379, , , , , , , , ,122.387601,-0.1641955674,122.387601,0.03570689261,122.387601,-0.05662547797,122.387601,0.4790750444,122.514687,-2.696467638,122.514687,4.511555195,122.514687,-13.2466259,122.514687,-0.002869350603,122.514687,0.1860271543,122.514687,-0.03062875569,
77.340363,156.0210419, , , , , , , , ,122.49078,0.08187488467,122.49078,-0.2706295252,122.49078,0.003551803529,122.49078,0.4835509062,122.618681,7.418395996,122.618681,12.43393135,122.618681,16.29860878,122.618681,-0.01624494977,122.618681,0.2066022158,122.618681,0.05379293859,
77.351056,156.0210419, , , , , , , , ,122.590749,-0.1170434877,122.590749,-0.1343882084,122.590749,-0.05007309467,122.590749,0.4871363938,122.721885,6.420815945,122.721885,1.17524457,122.721885,20.30751419,122.721885,-0.02965750918,122.721885,0.1480515748,122.721885,0.04329173639,
77.361965,155.3419647, , , , , , , , ,122.69396,0.05786962435,122.69396,-0.2350640446,122.69396,-0.0424156785,122.69396,0.4837859869,122.817911,8.925834656,122.817911,11.92755413,122.817911,12.85022449,122.817911,-0.03440162539,122.817911,0.1809288561,122.817911,0.03421854973,
77.383564,154.7527313, , , , , , , , ,122.794034,-0.08399333805,122.794034,0.2602739334,122.794034,-0.01441238262,122.794034,0.49060148,122.92109,-7.933099747,122.92109,2.994869471,122.92109,-4.82943964,122.92109,-0.0663677454,122.92109,0.1317994744,122.92109,-0.08234440535,
77.394057,155.1728516, , , , , , , , ,122.897174,-0.04651921988,122.897174,-0.3443945646,122.897174,-0.05549115688,122.897174,0.4814912081,123.025086,-1.005688071,123.025086,-9.257600784,123.025086,-3.319826365,123.025086,-0.006567115895,123.025086,0.1061594784,123.025086,-0.07348535955,
77.406722,156.1055908, , , , , , , , ,122.997162,0.02898150496,122.997162,0.2539391816,122.997162,-0.02162348293,122.997162,0.4830723703,123.124298,-2.5363276,123.124298,15.34915638,123.124298,-4.179671288,123.124298,0.007397735957,123.124298,0.1533830911,123.124298,-0.06430144608,
77.429856,155.6828308, , , , , , , , ,123.101153,0.08332650363,123.101153,-0.2493860573,123.101153,-0.01351813786,123.101153,0.4793588519,123.22828,7.966784954,123.22828,9.740423203,123.22828,16.42687988,123.22828,0.03657353669,123.22828,0.1319584697,123.22828,0.01531659998,
77.441506,155.6828308, , , , , , , , ,123.200353,-0.1667523235,123.200353,-0.2666890323,123.200353,-0.0631325841,123.200353,0.4890773892,123.331485,-5.221297264,123.331485,1.91044879,123.331485,-6.450544834,123.331485,0.02066154778,123.331485,0.1041869223,123.331485,-0.0215753261,
77.452028,155.4265137, , , , , , , , ,123.303549,0.08106254041,123.303549,0.01334160287,123.303549,-0.05313077942,123.303549,0.4895272851,123.427487,5.436609268,123.427487,12.9846611,123.427487,-0.863755703,123.427487,0.05890981108,123.427487,0.1412857473,123.427487,0.02234420739,
77.473137,156.6102753, , , , , , , , ,123.403549,0.02650640532,123.403549,0.1213000864,123.403549,-0.02600445412,123.403549,0.4999544919,123.530678,-5.243556023,123.530678,-1.455901742,123.530678,-13.85813427,123.530678,0.0484954156,123.530678,0.1079287827,123.530678,-0.04215116054,
77.483052,156.2720642, , , , , , , , ,123.507554,0.2113738358,123.507554,-0.3607423604,123.507554,-0.07242310792,123.507554,0.4947464168,123.634678,-0.4820988178,123.634678,10.52236462,123.634678,2.229027271,123.634678,0.1008893847,123.634678,0.1137127802,123.634678,-0.02486033365,
77.494224,155.6828308, , , , , , , , ,123.610749,0.1039056554,123.610749,-0.271681577,123.610749,-0.0521495007,123.610749,0.482311666,123.73793,1.596178889,123.73793,6.140608311,123.73793,15.82248974,123.73793,0.1251788288,123.73793,0.1061561629,123.73793,-0.003117009299,
77.51606,155.4265137, , , , , , , , ,123.709951,0.07672518492,123.709951,-0.6274473071,123.709951,-0.0590217784,123.709951,0.4908728898,123.833886,-3.147594452,123.833886,-6.794575214,123.833886,4.548331738,123.833886,0.1315675676,123.833886,0.08839546889,123.833886,-0.006816715468,
77.527107,155.9338379, , , , , , , , ,123.813959,-0.05939606205,123.813959,0.3036172688,123.813959,-0.02956516296,123.813959,0.4983536303,123.937911,1.531089187,123.937911,-1.340369463,123.937911,-7.61709404,123.937911,0.1611565202,123.937911,0.09656123072,123.937911,-0.007890681736,
77.538052,155.9338379, , , , , , , , ,123.913953,0.000134627946,123.913953,0.2672766745,123.913953,-0.03741849959,123.913953,0.485948503,124.037087,-3.551739216,124.037087,15.41430569,124.037087,5.25421524,124.037087,0.1186020076,124.037087,0.1116294861,124.037087,0.01636012457,
77.559057,156.6102753, , , , , , , , ,124.01719,0.09747474641,124.01719,0.01332118642,124.01719,-0.05156569555,124.01719,0.4885099828,124.140292,5.389415741,124.140292,-5.161249161,124.140292,18.17323494,124.140292,0.08065838367,124.140292,0.05204787105,124.140292,0.07565954328,
77.569206,156.6948395, , , , , , , , ,124.116357,-0.1381356418,124.116357,0.438321054,124.116357,-0.04869354144,124.116357,0.4869807065,124.244278,2.977225542,124.244278,-9.110543251,124.244278,-9.542115211,124.244278,0.04670090973,124.244278,0.04823277891,124.244278,0.03077854775,
77.579052,155.9338379, , , , , , , , ,124.220386,0.1653046012,124.220386,-0.01842131093,124.220386,-0.0120313447,124.220386,0.5030941367,124.347479,-1.672800303,124.347479,1.246186614,124.347479,-0.8505761623,124.347479,0.001184822409,124.347479,0.05047237501,124.347479,0.05133898556,
77.60037,156.0210419, , , , , , , , ,124.319577,0.1303253025,124.319577,-0.172840327,124.319577,-0.01589702629,124.319577,0.5057823062,124.451478,1.942781806,124.451478,12.13991547,124.451478,4.52716589,124.451478,-0.006318590604,124.451478,0.06528913975,124.451478,0.05823735148,
77.611405,155.8519287, , , , , , , , ,124.423604,-0.009994337335,124.423604,-0.05413042754,124.423604,-0.0197795853,124.423604,0.5076163411,124.546678,6.223466873,124.546678,10.41661453,124.546678,8.757115364,124.546678,0.009500639513,124.546678,0.05630732328,124.546678,0.08926253766,
77.622052,155.8519287, , , , , , , , ,124.523561,0.08020506799,124.523561,-0.1782936901,124.523561,0.01573533565,124.523561,0.5083384514,124.650685,6.36604166,124.650685,3.471280575,124.650685,8.356192589,124.650685,0.01537323557,124.650685,0.06378220022,124.650685,0.01991936378,
77.642057,155.5110779, , , , , , , , ,124.626749,-0.005918303039,124.626749,0.1417648643,124.626749,-0.007636271417,124.626749,0.5055395961,124.753878,-6.008416653,124.753878,-13.25090694,124.753878,-2.520144939,124.753878,0.01169976778,124.753878,0.03509683535,124.753878,-0.05194709823,
77.653266,156.6102753, , , , , , , , ,124.726031,0.1828918457,124.726031,-0.3791286349,124.726031,0.0288756676,124.726031,0.4986521006,124.857886,4.994707584,124.857886,6.126595497,124.857886,7.073457241,124.857886,0.007512803189,124.857886,0.06002907827,124.857886,-0.04745865241,
77.664177,157.2048035, , , , , , , , ,124.829999,0.01245445851,124.829999,-0.09756746143,124.829999,0.005683502182,124.829999,0.485640198,124.953879,3.712740421,124.953879,-10.62841797,124.953879,11.60058117,124.953879,0.0006093353149,124.953879,0.0234680213,124.953879,-0.06116930023,
77.686057,156.3566132, , , , , , , , ,124.92995,-0.09153355658,124.92995,0.3622342646,124.92995,0.01503118314,124.92995,0.4870709181,125.057086,9.331420898,125.057086,6.624682426,125.057086,15.97262669,125.057086,0.0005085217999,125.057086,0.03980358317,125.057086,-0.07656344771,
77.697137,156.5257263, , , , , , , , ,125.033154,0.05365590751,125.033154,-0.03277055919,125.033154,0.07165907323,125.033154,0.4739021957,125.160278,-0.08472593874,125.160278,7.454081535,125.160278,-10.0970583,125.160278,-0.03642844781,125.160278,0.03007175587,125.160278,-0.1173220053,
77.709469,156.6948395, , , , , , , , ,125.133159,-0.1380036175,125.133159,-0.1160056368,125.133159,0.0669125542,125.133159,0.4739100039,125.264279,4.356347561,125.264279,6.750640869,125.264279,-5.82905817,125.264279,-0.06150035933,125.264279,0.03127496317,125.264279,-0.1104283333,
77.731095,155.5982666, , , , , , , , ,125.236416,-0.0913227275,125.236416,0.1947702318,125.236416,0.04502160475,125.236416,0.476716727,125.363478,-7.977180004,125.363478,-0.5854620337,125.363478,-10.81093884,125.363478,-0.08703157306,125.363478,0.02927676775,125.363478,-0.1079348326,
77.742057,156.7793884, , , , , , , , ,125.33635,0.207758978,125.33635,0.1990088671,125.33635,0.06816639006,125.33635,0.4755291641,125.467485,-6.054807663,125.467485,-10.25926876,125.467485,9.248352051,125.467485,-0.1004186049,125.467485,0.001609744271,125.467485,-0.06027948484,
77.753298,156.5257263, , , , , , , , ,125.435549,-0.01623353176,125.435549,-0.2903208733,125.435549,0.08436157554,125.435549,0.4802190065,125.562678,5.087229729,125.562678,8.017526627,125.562678,-1.768711925,125.562678,-0.09799177945,125.562678,0.03138130903,125.562678,-0.05827182159,
77.776223,155.3419647, , , , , , , , ,125.539612,0.2927393615,125.539612,-0.3051799536,125.539612,0.1066086739,125.539612,0.4832475185,125.666678,-8.583842278,125.666678,-4.276451588,125.666678,-3.543729782,125.666678,-0.1452652514,125.666678,0.0221409779,125.666678,-0.08402241766,
77.787061,155.8519287, , , , , , , , ,125.638749,-0.05154640973,125.638749,0.4780167937,125.638749,0.04426813871,125.638749,0.4855826795,125.769878,5.947602749,125.769878,-11.82725334,125.769878,19.7889328,125.769878,-0.1012856215,125.769878,0.01420396101,125.769878,-0.02914904617,
77.797133,156.4411774, , , , , , , , ,125.742763,0.06131218001,125.742763,-0.001592367189,125.742763,0.03504765034,125.742763,0.4848173857,125.865878,-0.7668590546,125.865878,12.40369129,125.865878,-2.473907232,125.865878,-0.09701565653,125.865878,0.07283759862,125.865878,-0.05128053203,
77.819397,156.2720642, , , , , , , , ,125.842024,0.09277106076,125.842024,-0.3913722932,125.842024,0.0769822076,125.842024,0.483574599,125.973878,-9.701160431,125.973878,-10.38551617,125.973878,-11.20707035,125.973878,-0.1090463847,125.973878,0.05850168318,125.973878,-0.09518937767,
77.830057,156.3566132, , , , , , , , ,125.945955,0.1165735051,125.945955,0.03874174878,125.945955,0.08216583729,125.945955,0.4822415709,126.069094,1.525565743,126.069094,2.587744474,126.069094,-12.04721737,126.069094,-0.05717001483,126.069094,0.06904029101,126.069094,-0.07719586045,
